Expected_jobs,Actual_jobs,City,State
2157,63,Bradford West Gwillimbury,Ontario
12041,878,Brampton,Ontario
963,862,Brant,Ontario
0,0,Brant-on-the-Grand,Ontario
1185,0,Brantford,Ontario
0,0,Bridgeburg,Ontario
262,104,Brighton,Ontario
226,217,Brockville,Ontario
8,7,Bruce Mines,Ontario
6428,967,Burlington,Ontario
0,0,Bytown,Ontario
3956,5,Caledon,Ontario
4482,939,Cambridge,Ontario
107,34,Campbellford/Seymour,Ontario
0,0,"Campbellford/Seymour, Percy, Hastings",Ontario
272,240,Carleton Place,Ontario
0,0,Central Halton,Ontario
366,331,Chatham-Kent,Ontario
431,2,Clarence-Rockland,Ontario
1245,779,Clarington,Ontario
0,0,Clearwater,Ontario
1633,1012,Clifton,Ontario
87,44,Cobalt,Ontario
199,183,Cobourg,Ontario
33,32,Cochrane,Ontario
415,120,Collingwood,Ontario
297,290,Cornwall,Ontario
37,37,Deep River,Ontario
178,151,Deseronto,Ontario
71,71,Dowling,Ontario
76,84,Dryden,Ontario
144,139,Dunnville,Ontario
2134,13,East Gwillimbury,Ontario
950,884,Eastview,Ontario
32,2,Elliot Lake,Ontario
17,17,Englehart,Ontario
1547,771,Erin,Ontario
38,38,Espanola,Ontario
758,332,Essex,Ontario
0,0,Ford City,Ontario
510,84,Fort Erie,Ontario
61,63,Fort Frances,Ontario
0,0,Fort William,Ontario
13,15,French River,Ontario
76,23,Gananoque,Ontario
201,194,Georgian Highlands,Ontario
524,364,Georgina,Ontario
102,76,Goderich,Ontario
14,15,Gore Bay,Ontario
984,869,Grand Sudbury,Ontario
327,3,Gravenhurst,Ontario
148,1,Greater Napanee,Ontario
984,0,Greater Sudbury,Ontario
15,13,Greenstone,Ontario
1299,818,Grimsby,Ontario
4168,9,Guelph,Ontario
240,0,Haldimand,Ontario
240,0,Haldimand,Ontario
240,0,Haldimand,Ontario
240,0,Haldimand,Ontario
313,137,Haldimand County,Ontario
8241,5,Halton Hills,Ontario
4233,597,Hamilton,Ontario
187,180,Hanover,Ontario
205,6,Hawkesbury,Ontario
0,0,Hazeldean-March,Ontario
18,20,Hearst,Ontario
192,180,Huntsville,Ontario
86,23,Huron East,Ontario
629,500,Ingersoll,Ontario
1777,7,Innisfil,Ontario
14,17,Iroquois Falls,Ontario
0,0,Jaffray Melick,Ontario
0,0,Jaffray and Melick,Ontario
62,68,Kapuskasing,Ontario
77,82,Kawartha Lakes,Ontario
179,4,Kearney,Ontario
146,142,Kenora,Ontario
5,4,Killarney,Ontario
931,1,Kingston,Ontario
571,0,Kingsville,Ontario
46,47,Kirkland Lake,Ontario
4292,11,Kitchener,Ontario
1152,0,LaSalle,Ontario
574,43,Lakeshore,Ontario
68,1,Lambton Shores,Ontario
64,0,Latchford,Ontario
7,1,Laurentian Hills,Ontario
445,1,Leamington,Ontario
1344,4,Lincoln,Ontario
2294,888,London,Ontario
25,25,Marathon,Ontario
20080,560,Markham,Ontario
8,5,Markstay-Warren,Ontario
16,17,Mattawa,Ontario
332,237,Meaford,Ontario
271,1,Midland,Ontario
10351,366,Milton,Ontario
180,167,Minto,Ontario
23777,13,Mississauga,Ontario
626,10,Mississippi Mills,Ontario
580,19,Mono,Ontario
14,12,Moosonee,Ontario
262,163,Nanticoke,Ontario
262,0,Nanticoke,Ontario
262,163,Nanticoke,Ontario
262,0,Nanticoke,Ontario
13,17,Neebing,Ontario
1994,5,New Tecumseth,Ontario
1141,3,Newcastle,Ontario
4606,1,Newmarket,Ontario
1478,7,Niagara,Ontario
1703,3,Niagara Falls,Ontario
1387,3,Niagara-on-the-Lake,Ontario
68,63,Nipissing Ouest,Ontario
12,10,Norfolk,Ontario
310,27,Norfolk County,Ontario
383,373,North Bay,Ontario
0,0,North Halton,Ontario
152,5,North Perth,Ontario
22,21,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
22,21,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
22,21,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
22,0,Northeastern Manitoulin and the Islands,Ontario
10007,13,Oakville,Ontario
520,2,Orangeville,Ontario
396,349,Orillia,Ontario
1946,4,Oshawa,Ontario
7838,19,Ottawa,Ontario
280,7,Owen Sound,Ontario
123,127,Parry Sound,Ontario
1656,16,Pelham,Ontario
192,2,Pembroke,Ontario
257,2,Penetanguishene,Ontario
178,157,Perth,Ontario
202,5,Petawawa,Ontario
537,510,Peterborough,Ontario
389,367,Petrolia,Ontario
6297,6,Pickering,Ontario
198,0,Plympton-Wyoming,Ontario
0,0,Port Arthur,Ontario
543,30,Port Colborne,Ontario
206,0,Port Hope,Ontario
0,0,Port Hope and Hope,Ontario
14,14,Powassan,Ontario
226,21,Prescott,Ontario
489,9,Prince Edward,Ontario
683,3,Quinte West,Ontario
683,1,Quinte West,Ontario
683,3,Quinte West,Ontario
683,1,Quinte West,Ontario
13,13,Rainy River,Ontario
0,0,Rat Portage,Ontario
29,26,Red Lake,Ontario
66,10,Renfrew,Ontario
22780,52,Richmond Hill,Ontario
13,0,Rivière des Français,Ontario
376,0,Sarnia,Ontario
0,0,Sarnia-Clearwater,Ontario
75,78,Saugeen Shores,Ontario
252,244,Sault Ste. Marie,Ontario
313,47,Shelburne,Ontario
117,108,Sioux Lookout,Ontario
0,0,Smith's Falls,Ontario
173,11,Smiths Falls,Ontario
5,6,Smooth Rock Falls,Ontario
51,27,South Bruce Peninsula,Ontario
130,32,South Huron,Ontario
1735,8,St. Catharines,Ontario
0,0,St. Mary's,Ontario
403,345,St. Marys,Ontario
1975,4,St. Thomas,Ontario
15,0,St.-Charles,Ontario
457,1,Stratford,Ontario
1250,2,Tecumseh,Ontario
2,2,Temagami,Ontario
74,0,Temiskaming Shores,Ontario
0,0,The Lakehead,Ontario
8,4,Thessalon,Ontario
1761,0,Thorold,Ontario
621,582,Thunder Bay,Ontario
296,5,Tillsonburg,Ontario
0,0,Tilsonburg,Ontario
278,272,Timmins,Ontario
286,25,Timmins-Porcupine,Ontario
27925,5,Toronto,Ontario
0,0,Toronto Junction,Ontario
88,3,Trent Hills,Ontario
25670,399,Vaughan,Ontario
432,27,Wasaga Beach,Ontario
4228,4,Waterloo,Ontario
975,0,Waters,Ontario
1455,0,Welland,Ontario
68,0,West Nipissing,Ontario
0,0,West Toronto Junction,Ontario
2284,5,Westminster,Ontario
2284,0,Westminster,Ontario
2284,0,Westminster,Ontario
2284,1,Westminster,Ontario
2284,5,Westminster,Ontario
2284,0,Westminster,Ontario
2284,0,Westminster,Ontario
2284,1,Westminster,Ontario
2284,5,Westminster,Ontario
2284,0,Westminster,Ontario
2284,0,Westminster,Ontario
2284,1,Westminster,Ontario
2284,5,Westminster,Ontario
2284,0,Westminster,Ontario
2284,0,Westminster,Ontario
2284,1,Westminster,Ontario
1985,1,Whitby,Ontario
5589,4,Whitchurch-Stouffville,Ontario
1120,0,Windsor,Ontario
460,0,Woodstock,Ontario
1161,1017,Airdrie,Alberta
36,42,Athabasca,Alberta
0,0,Athabaska,Alberta
384,374,Banff,Alberta
26,26,Barrhead,Alberta
6,7,Bashaw,Alberta
3,5,Bassano,Alberta
5976,986,Beaumont,Alberta
38,38,Beaverlodge,Alberta
180,174,Black Diamond,Alberta
726,630,Blackfalds,Alberta
465,429,Bon Accord,Alberta
95,91,Bonnyville,Alberta
21,15,Bow Island,Alberta
115,100,Bowden,Alberta
78,83,Brooks,Alberta
182,30,Bruderheim,Alberta
7250,940,Calgary,Alberta
466,15,Calmar,Alberta
102,93,Camrose,Alberta
428,21,Canmore,Alberta
21,20,Cardston,Alberta
76,21,Carstairs,Alberta
5,5,Castor,Alberta
7053,15,Chestermere,Alberta
33,33,Claresholm,Alberta
573,521,Coaldale,Alberta
571,1,Coalhurst,Alberta
375,237,Cochrane,Alberta
102,96,Cold Lake,Alberta
9,6,Coronation,Alberta
231,1,Crossfield,Alberta
13,15,Crowsnest Pass,Alberta
8,8,Daysland,Alberta
2250,605,Devon,Alberta
84,0,Didsbury,Alberta
66,66,Drayton Valley,Alberta
38,36,Drumheller,Alberta
56,16,Eckville,Alberta
7221,8,Edmonton,Alberta
81,79,Edson,Alberta
7,7,Elk Point,Alberta
29,29,Fairview,Alberta
14,14,Falher,Alberta
27,34,Fort Macleod,Alberta
4405,0,Fort Saskatchewan,Alberta
12,13,Fox Creek,Alberta
347,0,Gibbons,Alberta
0,0,Grand Centre,Alberta
24,23,Grande Cache,Alberta
557,519,Grande Prairie,Alberta
49,0,Granum,Alberta
82,75,Grimshaw,Alberta
7,7,Hanna,Alberta
11,11,Hardisty,Alberta
52,49,High Level,Alberta
17,15,High Prairie,Alberta
198,82,High River,Alberta
113,111,Hinton,Alberta
100,25,Innisfail,Alberta
37,16,Irricana,Alberta
12,9,Killam,Alberta
48,50,Lac La Biche,Alberta
598,1,Lacombe,Alberta
24,0,Lamont,Alberta
1233,2,Leduc,Alberta
53,0,Legal,Alberta
564,0,Lethbridge,Alberta
226,213,Lloydminster,Alberta
7,5,Magrath,Alberta
5,6,Manning,Alberta
13,14,Mayerthorpe,Alberta
23,10,McLennan,Alberta
541,496,McMurray,Alberta
332,313,Medicine Hat,Alberta
12,13,Milk River,Alberta
243,114,Millet,Alberta
684,344,Morinville,Alberta
65,51,Mundare,Alberta
17,15,Nanton,Alberta
470,1,Okotoks,Alberta
89,2,Olds,Alberta
2,7,Oyen,Alberta
74,0,Peace River,Alberta
695,0,Penhold,Alberta
540,3,Picture Butte,Alberta
63,54,Pincher Creek,Alberta
40,42,Ponoka,Alberta
8,9,Provost,Alberta
2,2,Rainbow Lake,Alberta
9,0,Raymond,Alberta
742,0,Red Deer,Alberta
332,2,Redcliff,Alberta
34,8,Redwater,Alberta
9,6,Rimbey,Alberta
53,51,Rocky Mountain House,Alberta
12,0,Sedgewick,Alberta
557,4,Sexsmith,Alberta
115,103,Slave Lake,Alberta
18,18,Smoky Lake,Alberta
20,22,Spirit River,Alberta
1322,78,Spruce Grove,Alberta
6754,3,St. Albert,Alberta
53,43,St. Paul,Alberta
0,0,St. Paul des Métis,Alberta
46,0,Stavely,Alberta
34,34,Stettler,Alberta
515,3,Stony Plain,Alberta
69,64,Strathmore,Alberta
19,22,Sundre,Alberta
6,6,Swan Hills,Alberta
693,0,Sylvan Lake,Alberta
76,69,Taber,Alberta
19,20,Three Hills,Alberta
11,11,Tofield,Alberta
12,0,Trochu,Alberta
138,0,Turner Valley,Alberta
10,10,Two Hills,Alberta
14,16,Valleyview,Alberta
6,6,Vauxhall,Alberta
60,0,Vegreville,Alberta
41,40,Vermilion,Alberta
5,4,Viking,Alberta
8,8,Vulcan,Alberta
60,55,Wainwright,Alberta
548,0,Wembley,Alberta
60,60,Westlock,Alberta
84,4,Wetaskiwin,Alberta
87,91,Whitecourt,Alberta
1965,1030,Abbotsford,British Columbia
593,547,Armstrong,British Columbia
19822,1032,Burnaby,British Columbia
329,296,Campbell River,British Columbia
165,161,Castlegar,British Columbia
766,662,Chilliwack,British Columbia
2894,1014,Colwood,British Columbia
423,362,Comox,British Columbia
12084,647,Coquitlam,British Columbia
423,2,Courtenay,British Columbia
219,208,Cranbrook,British Columbia
45,50,Creston,British Columbia
136,129,Dawson Creek,British Columbia
529,473,Duncan,British Columbia
248,150,Enderby,British Columbia
99,101,Fernie,British Columbia
32,30,Fort Nelson,British Columbia
364,333,Fort St. John,British Columbia
307,268,Gibsons,British Columbia
92,90,Golden,British Columbia
44,36,Grand Forks,British Columbia
41,0,Greenwood,British Columbia
822,758,Kamloops,British Columbia
1872,1016,Kelowna,British Columbia
78,14,Kimberley,British Columbia
974,515,Ladysmith,British Columbia
38,14,Lake Cowichan,British Columbia
2946,3,Langford,British Columbia
9729,643,Langley,British Columbia
110,111,Merritt,British Columbia
0,0,Mission City,British Columbia
841,231,Nanaimo,British Columbia
111,107,Nelson,British Columbia
22065,6,New Westminster,British Columbia
16631,541,North Vancouver,British Columbia
197,191,Oliver,British Columbia
162,3,Osoyoos,British Columbia
359,208,Parksville,British Columbia
485,445,Penticton,British Columbia
11391,6,Pitt Meadows,British Columbia
119,109,Port Alberni,British Columbia
13175,3,Port Coquitlam,British Columbia
34,28,Port McNeill,British Columbia
20518,2,Port Moody,British Columbia
94,88,Powell River,British Columbia
723,660,Prince George,British Columbia
128,134,Prince Rupert,British Columbia
29,29,Princeton,British Columbia
224,2,Qualicum Beach,British Columbia
127,120,Quesnel,British Columbia
102,103,Revelstoke,British Columbia
18257,500,Richmond,British Columbia
103,20,Rossland,British Columbia
228,23,Salmon Arm,British Columbia
2830,82,Sidney,British Columbia
111,107,Smithers,British Columbia
0,0,Steele,British Columbia
13980,18,Surrey,British Columbia
248,246,Terrace,British Columbia
168,2,Trail,British Columbia
16745,10,Vancouver,British Columbia
651,7,Vernon,British Columbia
2863,12,Victoria,British Columbia
2928,2,View Royal,British Columbia
8605,53,White Rock,British Columbia
208,192,Williams Lake,British Columbia
16,26,Dawson,Yukon
6,12,Faro,Yukon
0,0,Fortymile,Yukon
23,25,Watson Lake,Yukon
0,0,Watson Lake Wye,Yukon
238,231,Whitehorse,Yukon
14,14,Fort Smith,Northwest Territories
18,17,Hay River,Northwest Territories
15,15,Inuvik,Northwest Territories
8,8,Norman Wells,Northwest Territories
165,161,Yellowknife,Northwest Territories
0,0,Frobisher Bay,Nunavut
81,83,Iqaluit,Nunavut
